"transaction_id,order_date,product_id,store_id,customer_id,quantity,discount,returned"
"T0000492,,P013333,S002,C006821,4,0.0,0"
"T0000494,,P005825,S003,C012965,2,0.0,0"
"T0000495,2020-07-08,P011867,S002,C003116,2,0.1,0"
"T0000496,,P041144,S004,C000238,4,0.0,0"
"T0000497,2023-07-02,P012308,S003,C019253,2,0.2,1"
"T0000498,,P047508,S001,C014251,4,0.0,0"
"T0000499,2021-11-07,P047789,S005,C020515,1,0.0,0"
"T0000500,,P039870,S001,C002893,1,0.1,0"
"T0000501,,P009945,S003,C022987,2,0.0,0"
"T0000502,2021-07-03,P027403,S005,C006058,2,0.0,0"
"T0000503,2024-09-01,P049071,S005,C023480,4,0.0,0"
"T0000504,2021-03-12,P042935,S004,C011507,4,0.1,0"
"T0000505,,P020258,S001,C015217,1,0.0,1"
"T0000506,2023-08-11,P020456,S003,C018413,4,0.1,0"
"T0000507,,P030381,S005,C016955,4,0.0,0"
"T0000508,2024-12-10,P000559,S002,C007946,2,0.0,0"
"T0000509,,P020822,S002,C006597,2,0.0,0"
"T0000510,2022-01-11,P007429,S005,C013243,4,0.0,0"
"T0000511,,P041111,S004,C020228,2,0.0,0"
"T0000512,,P008198,S004,C019095,4,0.2,0"
"T0000513,,P015239,S002,C014827,2,0.0,1"
"T0000514,,P047084,S005,C021590,2,0.3,0"
"T0000515,2020-08-07,P013377,S001,C016894,4,0.0,0"
"T0000516,,P035541,S004,C010772,2,0.2,0"
"T0000517,,P020784,S003,C014488,1,0.1,1"
"T0000518,,P030715,S004,C011590,4,0.0,0"
"T0000519,,P046300,S002,C014142,3,0.0,0"
"T0000520,,P046110,S004,C008167,1,0.3,0"
"T0000522,,P040344,S002,C010180,3,0.0,0"
"T0000523,,P036674,S003,C021191,3,0.0,0"
"T0000524,,P013723,S001,C005912,2,0.0,0"
"T0000525,,P038648,S004,C000928,2,0.0,0"
"T0000526,,P017028,S002,C023066,2,0.3,0"
"T0000527,,P031273,S004,C000333,1,0.2,0"
"T0000528,,P030980,S001,C016716,3,0.1,0"
"T0000529,,P005930,S005,C008046,1,0.0,0"
"T0000530,2023-03-02,P041600,S002,C018690,1,0.3,0"
"T0000531,,P009550,S005,C022141,2,0.1,0"
"T0000532,,P022763,S005,C016851,1,0.1,0"
"T0000533,,P027508,S001,C015167,1,0.0,1"
"T0000534,,P039469,S004,C016690,4,0.0,0"
"T0000535,,P014511,S002,C017742,3,0.0,0"
"T0000536,2020-03-06,P019490,S004,C024330,3,0.1,0"
"T0000537,,P000199,S002,C004963,3,0.0,0"
"T0000538,,P024103,S005,C022842,4,0.0,0"
"T0000539,2020-01-11,P001983,S003,C020575,3,0.2,0"
"T0000540,,P002149,S001,C014131,1,0.0,0"
"T0000541,,P042243,S005,C009974,4,0.0,0"
"T0000542,2024-05-09,P022466,S003,C010073,1,0.0,0"
"T0000543,,P034174,S001,C017793,3,0.0,0"
"T0000544,2023-07-04,P015693,S003,C021959,1,0.1,0"
"T0000545,2023-05-02,P036130,S004,C020855,4,0.2,0"
"T0000546,,P018192,S004,C020449,2,0.0,0"
"T0000547,,P002805,S004,C005761,1,0.2,0"
"T0000548,,P008334,S002,C015705,3,0.0,0"
"T0000549,,P022638,S004,C021098,1,0.1,0"
"T0000550,,P025239,S002,C002906,2,0.1,0"
"T0000551,,P001765,S004,C019212,3,0.0,0"
"T0000552,,P004921,S003,C009280,1,0.1,0"
"T0000553,,P014066,S002,C007196,3,0.3,0"
"T0000554,,P008608,S002,C016740,3,0.0,1"
"T0000556,2021-06-03,P019981,S005,C015243,4,0.0,0"
"T0000557,,P015944,S004,C024715,3,0.0,0"
"T0000558,,P015464,S003,C015775,2,0.0,0"
"T0000559,,P037312,S002,C002747,3,0.1,0"
"T0000560,,P002538,S005,C017949,2,0.3,0"
"T0000561,,P040737,S001,C017910,4,0.1,0"
"T0000562,,P011196,S001,C013703,1,0.0,0"
"T0000563,,P004700,S003,C002917,2,0.0,0"
"T0000564,,P024526,S003,C014676,4,0.3,0"
"T0000565,,P001400,S003,C018835,2,0.1,0"
"T0000566,2022-12-04,P035604,S002,C011919,2,0.1,1"
"T0000567,,P004655,S004,C008588,1,0.0,0"
"T0000568,,P010049,S004,C024125,2,0.0,0"
"T0000569,2020-12-11,P028670,S003,C002062,3,0.0,0"
"T0000570,,P007984,S002,C000525,2,0.0,0"
"T0000571,2024-05-11,P005700,S004,C007856,4,0.0,1"
"T0000572,,P024525,S002,C024969,2,0.0,0"
"T0000573,,P038879,S004,C022318,2,0.0,1"
"T0000574,,P021914,S001,C012256,4,0.0,0"
"T0000575,,P022972,S005,C002991,3,0.0,0"
"T0000576,2024-10-12,P049727,S003,C016847,1,0.0,0"
"T0000577,,P016714,S004,C024329,2,0.2,0"
"T0000578,,P023314,S001,C005421,2,0.0,0"
"T0000579,2021-02-01,P042078,S003,C020903,2,0.0,0"
"T0000580,,P030700,S003,C007946,2,0.1,0"
"T0000581,2021-11-11,P028476,S004,C008046,3,0.0,1"
"T0000582,,P021577,S001,C005846,4,0.1,0"
"T0000583,,P017543,S002,C021956,3,0.0,0"
"T0000584,,P009011,S002,C013899,4,0.0,0"
"T0000585,2023-03-10,P048190,S999,C017307,3,0.1,0"
"T0000586,2024-04-11,P006906,S002,C001048,2,0.0,0"
"T0000587,,P025012,S002,C021699,2,0.2,0"
"T0000588,,P024182,S004,C024163,2,0.1,0"
"T0000589,,P044960,S001,C008395,4,0.0,0"
"T0000590,,P026796,S001,C005827,3,0.1,0"
"T0000591,,P032704,S004,C007499,3,0.0,0"
"T0000592,,P045064,S004,C003128,2,0.0,0"
"T0000593,2023-07-12,P006602,S005,C010653,3,0.0,0"
"T0000595,,P006947,S003,C022354,1,0.1,0"
"T0000596,,P004003,S002,C012165,2,0.2,0"
"T0000597,,P049021,S004,C010390,3,0.2,0"
"T0000598,,P012656,S003,C002902,3,0.0,1"
"T0000599,,P019889,S002,C000517,1,0.1,1"
"T0000600,,P042322,S001,C003946,1,0.1,0"
"T0000601,2021-12-02,P031350,S002,C022492,2,0.0,0"
"T0000602,,P038960,S004,C013998,4,0.0,0"
"T0000603,,P037795,S001,C024427,4,0.0,0"
"T0000604,,P045670,S005,C015619,1,0.0,1"
"T0000606,2024-07-08,P036734,S004,C023319,3,0.0,1"
"T0000607,,P017843,S001,C000582,2,0.3,0"
"T0000608,,P000994,S005,C022155,1,0.1,0"
"T0000609,2021-11-04,P045418,S004,C022596,1,0.0,1"
"T0000610,2021-01-04,P015039,S002,C022025,2,0.1,0"
"T0000611,,P005756,S003,C007155,2,0.2,0"
"T0000612,,P009584,S002,C013623,4,0.0,0"
"T0000613,,P044526,S005,C010087,3,0.0,0"
"T0000614,,P012837,S005,C009673,4,0.3,0"
"T0000615,2021-03-11,P042741,S004,C002836,4,0.0,0"
"T0000616,,P039865,S005,C000467,4,0.3,0"
"T0000617,2024-05-11,P004204,S004,C009244,4,0.0,0"
"T0000618,,P040067,S003,C018202,2,0.0,1"
"T0000619,2024-02-05,P038109,S001,C013523,1,0.0,0"
"T0000620,,P017796,S001,C007676,4,0.1,0"
"T0000621,,P002026,S005,C023386,2,0.0,1"
"T0000622,2023-06-08,P020267,S001,C012863,1,0.0,0"
"T0000623,2022-09-11,P010721,S003,C014523,2,0.0,0"
"T0000624,,P047091,S004,C003348,2,0.3,0"
"T0000625,,P038512,S003,C011017,4,0.0,0"
"T0000626,,P003452,S002,C013633,2,0.1,0"
"T0000627,2023-03-01,P009281,S001,C008511,3,0.1,0"
"T0000628,2021-09-11,P020270,S003,C019967,3,0.0,0"
"T0000629,,P016990,S005,C005322,1,0.0,1"
"T0000630,,P022211,S001,C004832,4,0.0,0"
"T0000631,2024-01-12,P043003,S002,C022380,2,0.3,0"
"T0000632,,P015052,S004,C024276,1,0.0,0"
"T0000633,,P011631,S001,C023734,3,0.0,0"
"T0000634,2023-04-04,P021293,S001,C015322,2,0.0,0"
"T0000635,,P040617,S003,C010266,1,0.0,0"
"T0000636,,P003692,S005,C006999,2,0.0,0"
"T0000637,2020-10-08,P009536,S003,C023310,2,0.0,0"
"T0000638,2023-06-05,P023265,S004,C004573,1,0.0,0"
"T0000639,2022-08-06,P023980,S001,C015878,4,0.0,0"
"T0000640,2021-08-12,P011345,S001,C001043,2,0.0,1"
"T0000641,2024-01-02,P000503,S001,C008144,3,0.1,0"
"T0000642,,P021735,S002,C024762,4,0.2,0"
"T0000643,2021-04-10,P027802,S002,C023918,3,0.0,0"
"T0000644,2022-12-06,P035265,S002,C003555,4,0.1,0"
"T0000645,,P031933,S003,C001008,4,0.0,0"
"T0000646,,P019877,S002,C003213,2,0.0,0"
"T0000647,,P049526,S004,C022079,2,0.1,0"
"T0000648,,P034159,S001,C015206,1,0.2,0"
"T0000649,,P033416,S004,C004771,1,0.0,0"
"T0000650,,P016669,S001,C004982,3,0.0,0"
"T0000651,2021-05-06,P049873,S001,C024360,3,0.0,0"
"T0000652,,P034241,S002,C008281,4,0.0,0"
"T0000653,,P005222,S001,C005338,4,0.1,0"
"T0000654,2022-12-06,P027809,S003,C022800,3,0.2,0"
"T0000655,2020-04-01,P049986,S002,C022243,2,0.1,0"
"T0000656,,P043139,S005,C000124,3,0.0,0"
"T0000657,2024-09-07,P034802,S003,C023511,4,0.1,0"
"T0000658,2023-07-01,P004223,S003,C002553,2,0.0,0"
"T0000659,2023-07-11,P028018,S003,C000969,2,0.1,0"
"T0000660,,P037534,S005,C014619,1,0.1,0"
"T0000661,,P008612,S003,C022925,3,0.0,0"
"T0000662,,P002370,S004,C011273,1,0.1,0"
"T0000663,2023-05-10,P038820,S005,C006205,4,0.0,1"
"T0000664,2021-07-02,P046911,S001,C017058,3,0.1,0"
"T0000665,,P001203,S001,C012487,4,0.0,0"
"T0000666,2022-02-06,P024029,S003,C015296,4,0.0,0"
"T0000667,,P005133,S001,C021642,4,0.1,0"
"T0000668,,P021407,S001,C017279,1,0.0,0"
"T0000669,2021-07-11,P031151,S005,C010449,2,0.1,0"
"T0000671,2021-04-10,P017482,S001,C007490,2,0.0,0"
"T0000672,,P002708,S005,C002287,3,0.1,0"
"T0000673,2024-02-10,P032452,S004,C017519,2,0.0,0"
"T0000674,2020-12-09,P041912,S001,C021779,3,0.0,0"
"T0000675,,P023121,S003,C011571,3,0.2,0"
"T0000676,2021-07-09,P016304,S004,C023539,4,0.1,0"
"T0000677,2022-04-11,P021547,S004,C009800,2,0.0,0"
"T0000678,,P025769,S005,C013849,2,0.0,0"
"T0000679,,P028557,S001,C018520,3,0.0,0"
"T0000680,,P017642,S005,C019356,2,0.0,1"
"T0000682,2022-04-04,P041494,S003,C019755,4,0.0,1"
"T0000683,,P020778,S005,C007985,3,0.0,0"
"T0000684,,P009802,S002,C005382,4,0.0,0"
"T0000685,2023-09-02,P014875,S005,C018004,2,0.0,0"
"T0000686,,P042936,S002,C003452,1,0.1,0"
"T0000687,,P049437,S001,C013411,2,0.0,0"
"T0000688,2022-11-05,P033961,S004,C005212,2,0.0,0"
"T0000689,,P015851,S004,C021467,1,0.0,0"
"T0000690,,P025169,S001,C003671,2,0.0,0"
"T0000691,,P047291,S005,C015856,3,0.0,0"
"T0000692,2024-12-03,P041571,S002,C015520,1,0.1,0"
"T0000693,,P029060,S005,C006779,1,0.0,0"
"T0000694,,P038845,S001,C003248,1,0.0,0"
"T0000695,2023-11-03,P049802,S001,C002837,3,0.1,0"
"T0000696,2021-08-09,P046221,S001,C006032,3,0.0,0"
"T0000697,2022-11-04,P046263,S005,C010179,4,0.0,0"
"T0000698,,P016142,S003,C013082,1,0.0,0"
"T0000699,2024-03-09,P029702,S002,C017247,4,0.0,0"
"T0000700,2020-01-01,P004081,S003,C015637,4,0.0,0"
"T0000701,,P042957,S004,C013598,1,0.2,0"
"T0000702,2021-10-08,P030410,S004,C006223,1,0.0,0"
"T0000703,2021-06-03,P022992,S004,C010431,3,0.0,0"
"T0000704,,P024002,S004,C004302,1,0.0,0"
"T0000705,,P048013,S005,C013683,1,0.1,0"
"T0000706,2023-02-04,P047565,S003,C011962,3,0.3,0"
"T0000707,,P002251,S004,C016897,2,0.0,1"
"T0000708,2023-02-09,P003394,S001,C020244,2,0.0,0"
"T0000709,,P023778,S002,C008443,2,0.0,0"
"T0000710,2022-10-08,P016290,S003,C001836,1,0.2,0"
"T0000711,,P049699,S004,C013069,1,0.0,0"
"T0000712,,P006882,S002,C022628,2,0.0,0"
"T0000713,,P037199,S005,C024279,2,0.0,0"
"T0000714,,P006577,S001,C011138,3,0.1,0"
"T0000715,2022-12-11,P030776,S004,C015154,3,0.0,0"
"T0000716,,P041302,S004,C007064,4,0.0,0"
"T0000717,,P024703,S001,C004127,3,0.1,0"
"T0000718,,P032377,S005,C024432,3,0.0,0"
"T0000719,,P011361,S005,C015481,4,0.0,0"
"T0000720,,P049407,S005,C011112,4,0.0,0"
"T0000721,2023-11-09,P004311,S001,C004215,2,0.1,0"
"T0000722,,P041733,S001,C020586,2,0.1,0"
"T0000723,2021-04-08,P009353,S003,C008261,3,0.0,1"
"T0000724,,P029429,S005,C011906,1,0.1,0"
"T0000725,,P048561,S003,C013715,4,0.0,0"
"T0000726,,P046389,S003,C018472,3,0.2,0"
"T0000727,,P018601,S002,C022443,4,0.0,0"
"T0000728,,P020001,S005,C015392,4,0.0,0"
"T0000729,2020-10-07,P004629,S001,C012499,3,0.0,0"
"T0000730,2024-03-08,P030008,S001,C008363,4,0.1,0"
"T0000731,,P023147,S003,C007528,3,0.0,0"
"T0000732,,P006742,S001,C007840,4,0.0,1"
"T0000733,2023-09-10,P003192,S002,C002927,2,0.2,0"
"T0000734,,P026636,S004,C022754,2,0.0,0"
"T0000735,2021-05-04,P046000,S002,C008976,1,0.1,0"
"T0000736,2024-09-07,P004756,S003,C000839,1,0.1,0"
"T0000737,2021-11-02,P019925,S005,C007749,4,0.0,0"
"T0000738,,P030438,S003,C015195,4,0.0,0"
"T0000739,,P043416,S003,C007187,3,0.1,0"
"T0000741,,P012354,S001,C003300,2,0.0,0"
"T0000742,,P041532,S005,C015376,1,0.0,1"
"T0000743,2023-05-06,P020728,S004,C023116,3,0.2,0"
"T0000744,2024-06-10,P048232,S004,C001887,1,0.2,0"
"T0000745,,P030881,S002,C002066,2,0.2,0"
"T0000746,,P036799,S003,C014647,1,0.0,0"
"T0000747,,P048580,S001,C001605,3,0.1,0"
"T0000748,,P037492,S004,C015346,4,0.3,0"
"T0000749,,P018287,S002,C007874,3,0.1,1"
"T0000750,,P031405,S002,C011572,1,0.0,0"
"T0000751,,P019506,S004,C003957,4,0.2,0"
"T0000752,2021-02-02,P017466,S003,C013498,1,0.2,0"
"T0000753,2024-11-01,P033681,S001,C015933,4,0.0,0"
"T0000754,,P017307,S005,C004480,4,0.3,0"
"T0000755,,P017687,S001,C006303,3,0.3,0"
"T0000756,2022-09-10,P031865,S004,C006848,2,0.2,0"
"T0000757,,P000253,S005,C010407,2,0.1,0"
"T0000758,,P028556,S004,C018723,2,0.1,0"
"T0000759,,P019632,S002,C019188,3,0.0,1"
"T0000760,2023-05-09,P010498,S004,C012204,2,0.1,0"
"T0000761,2023-09-11,P035152,S004,C024909,4,0.0,0"
"T0000762,2020-12-01,P039771,S005,C024095,1,0.1,0"
"T0000763,,P039531,S004,C021407,1,0.0,0"
"T0000764,,P000206,S004,C009283,4,0.0,0"
"T0000765,,P034645,S001,C016222,4,0.1,0"
"T0000766,,P009979,S004,C004719,2,0.0,0"
"T0000767,2020-06-08,P023342,S001,C015620,3,0.0,0"
"T0000768,,P014493,S002,C023591,4,0.3,0"
"T0000769,,P010312,S004,C004788,3,0.0,0"
"T0000770,,P026716,S004,C018581,3,0.1,0"
"T0000771,,P048960,S005,C022646,4,0.0,0"
"T0000772,2024-04-07,P007598,S002,C005629,2,0.0,1"
"T0000773,,P047713,S001,C004302,2,0.0,0"
"T0000774,,P042232,S001,C022308,2,0.1,0"
"T0000775,2022-09-08,P004825,S003,C022653,3,0.1,0"
"T0000778,,P025007,S002,C008585,3,0.1,0"
"T0000779,2024-03-10,P034684,S004,C021954,3,0.0,0"
"T0000781,,P036298,S004,C013061,4,0.0,0"
"T0000782,,P030970,S003,C005413,2,0.1,1"
"T0000783,,P009663,S003,C007153,2,0.0,0"
"T0000784,2022-09-08,P035256,S005,C008130,3,0.0,0"
"T0000786,,P002784,S004,C015268,1,0.1,0"
"T0000787,,P007386,S002,C009525,2,0.1,0"
"T0000789,2021-11-10,P005229,S003,C017194,1,0.1,1"
"T0000791,,P005722,S004,C017263,1,0.0,0"
"T0000792,,P009896,S001,C000962,2,0.0,0"
"T0000793,2023-08-06,P045882,S004,C022664,3,0.2,0"
"T0000794,,P011684,S003,C001368,2,0.0,0"
"T0000795,,P021333,S002,C014485,2,0.1,0"
"T0000796,,P042502,S005,C010357,2,0.0,0"
"T0000797,,P033480,S003,C010695,4,0.0,1"
"T0000798,,P017021,S004,C024336,4,0.1,0"
"T0000799,,P023764,S003,C016203,1,0.0,1"
"T0000800,,P004669,S004,C000933,3,0.1,0"
"T0000801,2022-02-07,P035893,S003,C019066,3,0.1,0"
"T0000802,,P004700,S003,C008650,2,0.0,0"
"T0000803,2024-03-03,P018147,S002,C006652,2,0.0,0"
"T0000804,,P033588,S001,C016003,1,0.0,0"
"T0000805,,P023952,S001,C019149,2,0.1,0"
"T0000806,2022-10-07,P016284,S002,C018232,1,0.2,0"
"T0000807,,P005808,S001,C003846,2,0.3,0"
"T0000808,,P004193,S003,C021446,4,0.0,0"
"T0000809,,P044230,S004,C024724,1,0.2,0"
"T0000810,,P002757,S003,C008323,2,0.0,0"
"T0000811,,P019906,S003,C023742,1,0.0,0"
"T0000812,,P036127,S004,C015707,4,0.0,0"
"T0000813,,P005049,S001,C020946,1,0.0,0"
"T0000814,2024-11-05,P003437,S002,C005384,4,0.1,0"
"T0000815,2022-03-12,P036768,S004,C017278,1,0.0,0"
"T0000816,,P042626,S003,C007876,2,0.2,0"
"T0000817,2023-07-07,P042016,S005,C006477,1,0.1,0"
"T0000818,2021-04-05,P047261,S002,C004621,2,0.0,0"
"T0000819,,P015299,S001,C000461,1,0.0,0"
"T0000820,,P047421,S001,C007616,1,0.3,0"
"T0000821,2020-07-06,P017082,S002,C001306,3,0.0,0"
"T0000822,2024-01-01,P048358,S002,C008647,1,0.0,1"
"T0000823,2021-08-08,P034749,S004,C000733,3,0.0,0"
"T0000824,,P024516,S004,C004667,1,0.0,0"
"T0000825,2021-10-07,P018598,S005,C005625,3,0.0,0"
"T0000826,,P024738,S003,C003139,3,0.0,0"
"T0000827,,P030937,S005,C013431,2,0.0,0"
"T0000828,2023-11-01,P037188,S004,C000384,2,0.1,0"
"T0000829,,P020024,S003,C017617,2,0.0,0"
"T0000830,2020-10-10,P044589,S004,C011716,1,0.0,0"
"T0000831,2020-04-11,P022710,S004,C010910,2,0.0,0"
"T0000832,,P043140,S001,C018863,4,0.0,0"
"T0000833,,P045458,S003,C012489,4,0.0,0"
"T0000834,,P049142,S004,C024603,2,0.0,0"
"T0000835,2020-08-11,P031744,S002,C009166,2,0.0,0"
"T0000837,,P043357,S002,C001652,4,0.0,0"
"T0000838,2020-11-05,P028658,S003,C019279,1,0.1,0"
"T0000839,,P017728,S003,C014101,1,0.1,0"
"T0000840,,P008773,S003,C003530,1,0.1,0"
"T0000841,2021-08-11,P014026,S001,C016437,3,0.2,0"
"T0000842,,P018108,S002,C007670,4,0.0,0"
"T0000843,2022-12-08,P005968,S001,C013589,3,0.0,0"
"T0000844,2022-01-05,P026562,S003,C012076,3,0.0,0"
"T0000845,2020-07-05,P029332,S005,C005004,2,0.0,0"
"T0000846,,P023887,S005,C021008,3,0.2,0"
"T0000847,2024-01-09,P032664,S005,C017840,3,0.0,0"
"T0000848,2022-10-05,P999999,S003,C018177,3,0.0,0"
"T0000849,2022-08-03,P009141,S005,C008388,3,0.0,0"
"T0000850,,P046523,S002,C006591,2,0.0,0"
"T0000851,2023-11-04,P007596,S003,C022539,3,0.0,0"
"T0000852,,P045066,S004,C014621,3,0.1,0"
"T0000853,2020-10-02,P030237,S002,C001820,1,0.0,0"
"T0000854,,P027692,S003,C023662,2,0.0,0"
"T0000855,2024-08-12,P035231,S003,C005040,3,0.0,0"
"T0000856,,P027235,S001,C012341,1,0.0,0"
"T0000857,,P001770,S005,C016144,3,0.0,0"
"T0000858,,P027887,S005,C014745,1,0.0,0"
"T0000859,2022-03-09,P016838,S003,C007755,1,0.0,0"
"T0000860,,P032420,S005,C019719,3,0.1,0"
"T0000861,,P027497,S003,C001825,4,0.0,0"
"T0000862,2021-03-09,P030808,S005,C001556,3,0.0,0"
"T0000863,,P001889,S004,C017160,1,0.0,0"
"T0000864,2022-09-03,P002080,S003,C003967,1,0.0,0"
"T0000866,,P041192,S005,C019944,1,0.0,1"
"T0000867,2024-07-09,P030309,S005,C014489,1,0.0,0"
"T0000868,2022-08-05,P024439,S001,C019249,3,0.2,0"
"T0000869,2023-07-01,P027826,S004,C022841,4,0.0,0"
"T0000870,2024-10-03,P013592,S004,C019857,3,0.0,0"
"T0000871,,P017342,S003,C003850,4,0.0,0"
"T0000872,,P023474,S003,C011705,2,0.1,0"
"T0000873,,P047065,S004,C023121,2,0.2,1"
"T0000874,,P010824,S004,C018277,2,0.0,0"
"T0000875,,P007421,S004,C005481,3,0.0,0"
"T0000876,,P027315,S004,C024426,1,0.1,0"
"T0000877,,P000387,S003,C019958,1,0.0,0"
"T0000878,2021-12-07,P009046,S002,C004048,1,0.0,0"
"T0000879,2022-11-06,P015542,S002,C016871,4,0.0,0"
"T0000880,,P048414,S002,C008039,1,0.2,0"
"T0000881,,P030749,S001,C023248,2,0.0,1"
"T0000882,2022-07-03,P018826,S003,C013727,1,0.0,0"
"T0000883,,P019276,S002,C002333,3,0.0,0"
"T0000884,2023-01-10,P021767,S003,C006965,2,0.1,0"
"T0000885,,P006223,S002,C003207,1,0.2,1"
"T0000886,,P031374,S001,C017803,4,0.1,0"
"T0000887,2022-08-04,P024493,S001,C007742,1,0.0,0"
"T0000888,,P032945,S004,C010909,4,0.0,0"
"T0000889,2020-04-12,P025956,S004,C004594,4,0.0,0"
"T0000890,,P035103,S004,C021831,1,0.1,0"
"T0000891,,P036976,S001,C000073,1,0.1,0"
"T0000892,,P026995,S003,C020417,4,0.0,0"
"T0000893,,P028925,S005,C020854,1,0.0,0"
"T0000894,,P005454,S004,C018140,1,0.0,0"
"T0000895,,P001736,S005,C018369,1,0.1,0"
"T0000896,,P011595,S999,C005681,2,0.1,0"
"T0000897,,P037625,S001,C009125,2,0.3,0"
"T0000898,2023-01-03,P005986,S001,C023896,4,0.0,0"
"T0000899,,P047218,S005,C003321,2,0.0,0"
"T0000900,,P035174,S003,C014299,3,0.0,0"
"T0000901,,P003586,S001,C024203,4,0.1,0"
"T0000904,2020-04-10,P047342,S003,C020353,2,0.2,0"
"T0000905,2024-10-11,P028010,S001,C022330,3,0.0,0"
"T0000906,2022-03-08,P012500,S003,C002567,3,0.1,0"
"T0000907,2021-07-01,P003618,S001,C013294,4,0.1,0"
"T0000909,,P041662,S003,C010231,3,0.2,0"
"T0000910,,P047504,S004,C017873,3,0.0,0"
"T0000911,2021-01-11,P046737,S002,C016710,2,0.0,0"
"T0000912,2021-09-03,P002953,S002,C002360,1,0.0,0"
"T0000913,,P031222,S001,C010418,3,0.0,0"
"T0000914,,P017838,S001,C007835,2,0.0,0"
"T0000915,,P033469,S003,C001122,4,0.0,0"
"T0000916,2024-07-04,P043423,S001,C010299,3,0.0,0"
"T0000917,2024-06-12,P018864,S002,C016903,2,0.0,0"
"T0000918,,P034315,S004,C022169,3,0.1,0"
"T0000919,,P015897,S004,C006116,1,0.0,0"
"T0000920,,P017013,S004,C003250,3,0.2,0"
"T0000921,,P023822,S005,C004264,4,0.0,0"
"T0000922,,P008676,S005,C021712,2,0.0,0"
"T0000923,,P031249,S002,C006750,1,0.1,0"
"T0000924,2024-05-09,P002580,S002,C010533,2,0.0,0"
"T0000925,,P047935,S003,C016037,1,0.2,0"
"T0000926,,P047277,S002,C023355,2,0.0,0"
"T0000927,2020-09-02,P028871,S003,C018498,4,0.0,0"
"T0000928,,P001911,S001,C010381,2,0.2,0"
"T0000929,2023-09-01,P026075,S005,C010703,2,0.1,0"
"T0000930,,P045096,S005,C013979,1,0.0,0"
"T0000931,,P048643,S005,C004959,4,0.0,0"
"T0000932,2021-04-04,P030018,S005,C007334,4,0.2,0"
"T0000934,,P030801,S001,C024200,4,0.0,0"
"T0000935,,P048221,S003,C022484,1,0.0,1"
"T0000936,,P019173,S001,C007531,1,0.0,0"
"T0000937,,P025586,S001,C020034,4,0.1,0"
"T0000938,,P020953,S002,C002863,2,0.2,0"
"T0000939,2020-04-03,P033579,S003,C006652,1,0.1,0"
"T0000940,,P047187,S001,C006018,3,0.1,0"
"T0000941,2021-12-02,P027589,S001,C015594,3,0.0,0"
"T0000943,2020-11-02,P045725,S005,C001678,1,0.1,0"
"T0000944,,P018449,S001,C000802,4,0.0,0"
"T0000945,2020-08-11,P035992,S002,C005638,3,0.0,0"
"T0000946,2021-03-05,P022047,S004,C015494,1,0.0,1"
"T0000947,,P049989,S002,C021854,4,0.1,0"
"T0000948,,P038698,S002,C004480,2,0.0,0"
"T0000949,2023-03-10,P003826,S002,C008404,1,0.0,0"
"T0000950,,P003447,S005,C020147,1,0.1,0"
"T0000951,2023-01-03,P022507,S004,C015408,1,0.0,0"
"T0000953,2022-10-08,P035929,S004,C008601,1,0.0,0"
"T0000954,2023-03-12,P009089,S004,C008075,4,0.0,0"
"T0000955,2021-08-06,P041601,S003,C019140,2,0.0,0"
"T0000956,,P014227,S001,C004655,4,0.0,0"
"T0000957,,P035360,S004,C022332,1,0.3,0"
"T0000958,2020-09-12,P020155,S002,C023913,3,0.2,0"
"T0000959,,P008120,S003,C014779,3,0.0,0"
"T0000960,,P049192,S003,C023102,1,0.0,0"
"T0000961,2024-11-03,P002017,S005,C021638,2,0.1,0"
"T0000962,2024-11-01,P039172,S004,C019919,3,0.2,0"
"T0000963,,P030965,S001,C017934,4,0.0,0"
"T0000964,2024-11-05,P032332,S004,C018684,4,0.1,0"
"T0000965,2024-04-08,P030410,S004,C004195,3,0.0,0"
"T0000966,2020-01-12,P044888,S005,C022789,1,0.0,0"
"T0000967,,P006432,S003,C015595,3,0.0,0"
"T0000968,2020-09-08,P019295,S003,C020299,4,0.0,0"
"T0000969,,P032949,S005,C023117,1,0.1,0"
"T0000970,,P042915,S004,C016432,3,0.0,1"
"T0000971,,P016423,S002,C009337,2,0.0,0"
"T0000972,,P040375,S004,C011455,2,0.0,0"
"T0000973,,P043823,S003,C021870,3,0.0,0"
"T0000974,2022-07-02,P015495,S003,C012027,4,0.3,1"
"T0000975,,P042008,S004,C000769,1,0.0,0"
"T0000976,2024-04-01,P023260,S002,C015860,2,0.0,0"
"T0000977,2021-10-02,P000263,S004,C011286,3,0.0,0"
"T0000978,2020-04-06,P019244,S003,C013708,4,0.0,0"
"T0000979,,P030340,S002,C012980,1,0.0,1"
"T0000980,,P039822,S003,C020480,1,0.0,0"
"T0000981,,P020985,S003,C015402,3,0.0,0"
"T0000982,2023-08-07,P018009,S005,C008080,3,0.1,1"
"T0000983,2021-12-05,P018542,S002,C008447,1,0.0,0"
"T0000984,,P004800,S003,C013297,2,0.0,0"
"T0000985,,P022382,S005,C014827,4,0.0,0"
"T0000986,2024-01-05,P018689,S001,C011339,1,0.0,0"
"T0000987,2021-09-09,P040901,S002,C002441,3,0.1,0"
"T0000988,2024-07-10,P023258,S003,C010616,2,0.1,0"
"T0000989,2023-02-11,P003047,S005,C023707,2,0.0,0"
"T0000990,,P046808,S001,C007636,4,0.1,0"
